,price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
6295,99000.0,74.0,-34.6067928198,-58.4035746716,Once
6307,80000.0,38.0,-34.6213780165,-58.4469826183,Caballito
6317,71031.13,31.0,-34.6227163,-58.3915063,Congreso
6321,92500.0,33.0,-34.563577,-58.4580911,Belgrano
6325,185000.0,60.0,-34.615941,-58.439588,Caballito
6326,140000.0,59.0,-34.596325,-58.377785,Retiro
6347,159500.0,85.0,-34.6026367044,-58.4264396131,Almagro
6363,105000.0,42.0,-34.5787274,-58.4531989,Colegiales
6375,233481.97,51.0,-34.5586072,-58.4460652,Belgrano
6385,72000.0,39.0,-34.641812,-58.368394,Barracas
6386,77000.0,40.0,-34.63661,-58.376602,Barracas
6390,90000.0,35.0,-34.5969727,-58.3856823,Barrio Norte
6398,76000.0,45.0,-34.6385,-58.399602,Parque Patricios
6424,75000.0,37.0,-34.605877,-58.382792,San Nicolás
6430,65000.0,40.0,-34.583042,-58.467363,Villa Urquiza
6439,78989.25,31.0,-34.620556,-58.371667,San Telmo
6443,94000.0,36.0,-34.6031267,-58.4410494,Villa Crespo
6448,150000.0,38.0,-34.5803811746,-58.4320828823,Palermo
6452,97500.0,42.0,-34.5787274,-58.4531989,Colegiales
6453,190000.0,70.0,-34.5987662,-58.4288001,Villa Crespo
6458,129000.0,43.0,-34.5995741,-58.3783338,Centro / Microcentro
6459,190000.0,95.0,-34.6036844,-58.3815591,Tribunales
6461,170000.0,92.0,-34.625389,-58.413541,Boedo
6462,171546.0,65.0,-34.5731507,-58.482362,Villa Urquiza
6465,72200.0,38.0,-34.609475,-58.41186,Almagro
6468,240000.0,90.0,-34.5685902,-58.4508871,Belgrano
6474,100000.0,41.0,-34.602897,-58.466634,Paternal
6480,127000.0,43.0,-34.5429613909,-58.4751603228,Nuñez
6485,79500.0,40.0,-34.6183465,-58.3953095,San Cristobal
6490,110000.0,32.0,-34.567238,-58.43349,Palermo
6493,129000.0,78.0,-34.624859,-58.3712223,San Telmo
6498,82000.0,38.0,-34.6078336561,-58.4401722761,Caballito
6501,136000.0,45.0,-34.6047969,-58.454126,Villa Crespo
6520,210000.0,56.0,-34.5814909,-58.4483922,Chacarita
6522,126024.0,49.0,-34.6244303,-58.3741828,San Telmo
6523,148000.0,74.0,-34.6118423,-58.4116076,Balvanera
6525,120000.0,55.0,-34.6020947,-58.3739078,San Nicolás
6541,142000.0,70.0,-34.6071646,-58.5228789,Villa Devoto
6549,99000.0,35.0,-34.596362,-58.408906,Recoleta
6554,210000.0,56.0,-34.5814909,-58.4483922,Colegiales
6559,190000.0,100.0,-34.6057005,-58.3779666,Barrio Norte
6560,199224.0,63.0,-34.595916,-58.408314,Recoleta
6563,149452.27,65.0,-34.552129,-58.46838,Nuñez
6568,38502.0,47.0,-34.5413289,-58.473409,Saavedra
6572,220000.0,75.0,-34.5596836,-58.4904958,Villa Urquiza
6577,225208.0,88.0,-34.6244303,-58.3741828,San Telmo
6579,125000.0,55.0,-34.5912773,-58.4416662,Villa Crespo
6587,83000.0,86.0,-34.6705783,-58.4841809,Villa Lugano
6597,225000.0,90.0,-34.6156782,-58.437488,Caballito
6607,150000.0,49.0,-34.5773967,-58.4516667,Colegiales
6631,272000.0,97.0,-34.630683,-58.376584,Barracas
6633,70000.0,32.0,-34.6294067,-58.4127411,Boedo
6634,83000.0,42.0,-34.621272,-58.40287,Balvanera
6639,160000.0,43.0,-34.5751613,-58.4233104,Palermo
6640,165000.0,38.0,-34.5755567,-58.4304393,Palermo
6642,63000.0,38.0,-34.6137253,-58.3728084,San Telmo
6648,168000.0,50.0,-34.5904753408,-58.3936368302,Recoleta
6650,82000.0,33.0,-34.597255,-58.447667,Villa Crespo
6657,99000.0,45.0,-34.6276247,-58.4529543,Caballito
6660,106000.0,46.0,-34.6442699,-58.5025351,Villa Luro
6663,270000.0,98.0,-34.5609480964,-58.4673991624,Belgrano
6683,144000.0,77.0,-34.6072231428,-58.4291029764,Almagro
6684,125000.0,68.0,-34.617564,-58.441708,Caballito
6685,158000.0,50.0,-34.5946238,-58.379221,Barrio Norte
6686,93870.0,44.0,-34.570083,-58.476073,Villa Urquiza
6690,250000.0,71.0,-34.57923,-58.49313,Villa Urquiza
6694,186800.0,64.0,-34.597769,-58.42644,Villa Crespo
6704,195000.0,85.0,-34.5638525081,-58.4838053545,Villa Urquiza
6713,74087.0,32.0,-34.6014487472,-58.3971252862,Constitución
6717,45000.0,50.0,-34.6633029,-58.4454522,Villa Soldati
6721,120000.0,40.0,-34.551277,-58.452521,Nuñez
6733,91266.0,47.0,-34.570083,-58.476073,Villa Urquiza
6739,99000.0,51.0,-34.582715,-58.469238,Villa Ortuzar
6740,76600.0,38.0,-34.602067,-58.402305,Balvanera
6741,235000.0,81.0,-34.549143,-58.470676,Nuñez
6748,85000.0,44.0,-34.627564,-58.4109898,Boedo
6749,10953.65,57.0,-34.612287,-58.422895,Almagro
6754,107000.0,62.0,-34.6212406,-58.4666283,Flores
6757,149000.0,45.0,-34.5548321,-58.4397076,Belgrano
6764,350000.0,94.0,-34.5870294,-58.3867265,Recoleta
6771,78000.0,35.0,-34.6081332773,-58.3955311775,Balvanera
6786,96992.29,32.0,-34.570884,-58.4886936,Villa Urquiza
6801,81000.0,50.0,-34.6113848,-58.4073279,Balvanera
6823,245000.0,90.0,-34.5856133,-58.3880367,Recoleta
6826,78000.0,40.0,-34.5917857,-58.5000224,Villa Pueyrredón
6833,235000.0,100.0,-34.595688,-58.4031864,Recoleta
6835,258000.0,81.0,-34.578295,-58.449588,Colegiales
6839,76000.0,37.0,-34.6094234,-58.4811357,Villa del Parque
6855,198582.0,69.0,-34.5546524,-58.4936437,Saavedra
6860,188000.0,54.0,-34.5546708,-58.4673571,Nuñez
6867,72000.0,42.0,-34.6097966,-58.4417116,Caballito
6879,395000.0,96.0,-34.5444968679,-58.4748245049,Nuñez
6905,105000.0,37.0,-34.5487871,-58.4699005,Nuñez
6931,182912.0,86.0,-34.598737,-58.426602,Almagro
6933,202600.0,57.0,-34.597769,-58.42644,Villa Crespo
6941,165000.0,67.0,-34.5551887553,-58.4923765662,Saavedra
6947,88000.0,48.0,-34.6042164,-58.4351228,Villa Crespo
6949,85000.0,33.0,,,
6953,126672.19,40.0,-34.6204532,-58.4029587,San Cristobal
6956,91752.0,36.0,-34.5546524,-58.4936437,Saavedra
6957,99000.0,69.0,-34.591902,-58.4392085,Villa Crespo
6965,104867.0,41.0,-34.6007158,-58.3898921,Barrio Norte
6967,141500.0,50.0,-34.5851,-58.441472,Palermo
6984,82000.0,31.0,-34.6023656,-58.4319354,Almagro
6987,225655.39,71.0,-34.56822,-58.458337,Belgrano
6992,140000.0,59.0,-34.580597,-58.4361045,Palermo
6993,220000.0,63.0,-34.5591026,-58.4535522,Belgrano
6995,157000.0,61.0,-34.629394,-58.506856,Monte Castro
7011,155000.0,41.0,-34.6003,-58.4835,Villa del Parque
7015,340000.0,60.0,-34.6148839,-58.363056,Puerto Madero
7025,210000.0,97.0,-34.5600507604,-58.4853089188,Saavedra
7030,145000.0,70.0,-34.6010616,-58.3913036,Barrio Norte
7033,129000.0,56.0,-34.6137602704,-58.3924651819,Balvanera
7043,136000.0,45.0,-34.5978249,-58.4164389,Palermo
7051,90000.0,40.0,-34.59962,-58.401926,Barrio Norte
7056,79538.95,31.0,-34.633021,-58.370341,Barracas
7067,120000.0,84.0,-34.609687,-58.380253,Centro / Microcentro
7095,310000.0,93.0,-34.5552589546,-58.4523570523,Belgrano
7096,89000.0,40.0,-34.6006047,-58.4313315,Villa Crespo
7097,84000.0,32.0,-34.601351,-58.416324,Palermo
7105,45000.0,43.0,-34.670624,-58.4801284,Villa Lugano
7107,95000.0,40.0,-34.605237,-58.424402,Almagro
7110,139500.0,70.0,-34.6045043,-58.4372375,Villa Crespo
7130,82211.96,36.0,-34.6264841455,-58.460080827,Flores
7143,120000.0,53.0,,,
7152,157000.0,79.0,-34.6344407,-58.4747469,Floresta
7157,140000.0,50.0,-34.5978249,-58.416439,Barrio Norte
7162,74000.0,45.0,-34.6076201,-58.4047704,Balvanera
7170,130000.0,64.0,-34.5994476,-58.4430332,Villa Crespo
7172,150000.0,62.0,-34.6015135,-58.3970762,Barrio Norte
7175,210000.0,50.0,-34.5810966,-58.44944,Colegiales
7176,270000.0,82.0,-34.5907251,-58.417271,Palermo
7179,235000.0,82.0,-34.5501792,-58.4552667,Nuñez
7181,86671.13,33.0,-34.6260531,-58.4202372,Boedo
7197,220000.0,61.0,-34.5864688,-58.4019246,Barrio Norte
7200,136346.89,56.0,-34.626394,-58.4594467,Flores
7203,69000.0,32.0,-34.613661,-58.385339,Monserrat
7212,150000.0,80.0,-34.6044772,-58.4066461,Once
7216,210000.0,86.0,-34.594393,-58.3976095,Barrio Norte
7221,190000.0,52.0,-34.59567,-58.4250069,Palermo
7223,180000.0,95.0,-34.5821946284,-58.4466281358,Palermo
7225,97000.0,50.0,-34.625973,-58.4702829,Flores
7227,145000.0,46.0,-34.6362315,-58.3755151,Barracas
7229,212000.0,64.0,,,Palermo
7232,149900.0,50.0,-34.5966603,-58.4134262,Barrio Norte
7233,140000.0,37.0,-34.5541925,-58.4364109,Belgrano
7237,181000.0,66.0,-34.5550271303,-58.4670778307,Nuñez
7241,96884.0,32.0,-34.5731507,-58.482362,Villa Urquiza
7244,89692.0,32.0,-34.572721,-58.483565,Villa Urquiza
7264,209300.0,87.0,-34.5425158316,-58.4764863962,Nuñez
7278,62000.0,43.0,-34.6240024,-58.3905883,Constitución
7306,81000.0,41.0,-34.6191016,-58.4415901,Caballito
7312,91000.0,59.0,-34.619965,-58.403736,San Cristobal
7318,76148.0,47.0,-34.6258749,-58.360185,Boca
7331,183000.0,60.0,-34.6159418,-58.4395511,Caballito
7334,85000.0,34.0,-34.56599,-58.455554,Belgrano
7350,171500.0,67.0,-34.6442699,-58.5025351,Villa Luro
7360,162000.0,65.0,-34.586191,-58.440431,Palermo
7364,78000.0,33.0,-34.5981389,-58.4272486,Almagro
7373,85000.0,34.0,-34.629553,-58.445098,Caballito
7379,45000.0,50.0,,,Villa Lugano
7383,112851.9,38.0,-34.570884,-58.4886936,Villa Urquiza
7388,114000.0,48.0,-34.636497,-58.477391,Flores
7389,123000.0,42.0,-34.5693075,-58.4872505,Villa Urquiza
7391,97000.0,42.0,-34.5768523,-58.4467259,Colegiales
7409,88000.0,40.0,-34.5802581,-58.4516902,Colegiales
7410,107000.0,52.0,,,Balvanera
7416,107000.0,64.0,-34.6055653,-58.4042304,Centro / Microcentro
7421,115000.0,52.0,-34.603514,-58.4086976,Balvanera
7432,42900.0,37.0,-34.619206,-58.464003,Flores
7436,100000.0,39.0,-34.6385635,-58.5069196,Villa Luro
7437,103000.0,34.0,-34.5675345,-58.4635655,Villa Urquiza
7443,34200.17,36.0,-34.6366276954,-58.4884093545,Villa Luro
7471,151000.0,74.0,-34.5809198064,-58.4735409037,Villa Urquiza
7476,76500.0,33.0,-34.579282,-58.48918,Villa Urquiza
7477,76000.0,36.0,-34.6295475,-58.4709833,Flores
7479,204000.0,81.0,-34.5683121,-58.4481303,Belgrano
7480,70000.0,42.0,-34.6436707316,-58.5264935914,Liniers
7498,149300.0,60.0,-34.61903,-58.5033054,Monte Castro
7500,85000.0,44.0,-34.603103,-58.391606,Tribunales
7507,82000.0,35.0,-34.5712574,-58.4907739,Villa Urquiza
7509,180000.0,42.0,-34.6156051,-58.3667587,Puerto Madero
7512,180000.0,47.0,-34.591654,-58.407011,Barrio Norte
7514,88000.0,52.0,-34.6223873521,-58.4664987485,Flores
7524,112000.0,43.0,-34.6230256866,-58.3727027954,San Telmo
